0.522426303	65.898	2.443900226	0.787402
3.012766439	65.966	1.044897959	0.787402
4.098299319	132.177	3.552653061	0.787402
7.691587301	66.3214	1.724081632	0.787402
9.456303854	66.5856	0.801088435	0.787402
10.303832199	66.3277	0.725623582	0.787402
11.035283446	88.197	0.104489795	0.787402
11.145555555	74.2455	0.876553287	0.787402
12.027936507	70.8482	1.265487528	0.787402
13.299229024	88.3494	0.864943310	0.787402
14.204784580	88.5588	0.116099773	0.787402
14.326689342	99.4063	0.876553287	0.787402
15.528321995	71.413	0.203174603	0.787402
15.940476190	72.7254	0.377324263	0.787402
16.579024943	62.3945	0.203174603	0.787402
16.788027210	72.5853	0.121904761	0.787402
17.252426303	71.2746	0.174149659	0.787402
17.432358276	62.5063	0.301859410	0.787402
17.740022675	99.5606	0.104489795	0.787402
18.105736961	66.2329	2.560000000	0.787402
20.677346938	66.2037	0.446984126	0.787402
21.147551020	109.424	0.319274376	0.787402
21.472630385	89.3306	0.040634920	0.787402
21.519070294	94.6719	0.063854875	0.787402
21.606145124	66.2716	3.332063492	0.787402
24.944013605	92.6053	0.040634920	0.787402
24.996258503	74.4313	0.847528344	0.787402
25.849591836	70.8888	1.259682539	0.787402
27.126689342	88.285	0.446984126	0.787402
27.591088435	117.331	0.174149659	0.787402
27.846507936	88.558	0.394739229	0.787402
28.247074829	71.3673	0.156734693	0.787402
28.450226757	99.474	0.429569160	0.787402
28.885623582	99.2541	0.208979591	0.787402
29.297777777	71.9793	0.139319727	0.787402
30.174331065	62.1234	0.203174603	0.787402
30.383287981	62.1636	0.116099773	0.787402
30.545827664	65.9189	0.481814058	0.787402
31.068299319	71.5446	0.087074829	0.787402
31.161156462	62.3082	0.417959183	0.787402
31.584943310	99.4813	0.092879818	0.787402
31.921609977	66.2918	2.571609977	0.787402
34.545464852	131.978	0.208979591	0.787402
34.760272108	103.97	0.174149659	0.787402
34.940204081	122.179	0.214784580	0.787402
35.160793650	97.6215	0.220589569	0.787402
35.392993197	110.925	0.864943310	0.787402
36.281156462	170.26	0.853333333	0.787402
37.175124716	83.0509	0.388934240	0.787402
37.569863945	83.0438	0.417959183	0.787402
38.011043083	126.271	0.841723356	0.787402
38.881814058	88.203	0.812698412	0.787402
39.700294784	99.1155	0.864943310	0.787402
40.588458049	66.3598	0.394739229	0.787402
41.081904761	296.727	0.702403628	0.787402
41.790113378	268.219	0.046439909	0.787402
41.877165532	131.851	0.371519274	0.787402
42.260294784	110.882	0.853333333	0.787402
43.136848072	99.3427	0.063854875	0.787402
43.206507936	83.9592	1.155192743	0.787402
44.367528344	99.1405	0.203174603	0.787402
44.576485260	83.0756	0.226394557	0.787402
44.808707482	92.8373	0.121904761	0.787402
44.942199546	124.897	0.284444444	0.787402
45.249863945	79.4515	0.406349206	0.787402
45.662018140	88.1195	0.853333333	0.787402
46.521156462	98.9686	0.388934240	0.787402
46.944943310	88.1125	0.272834467	0.787402
47.223560090	98.1077	0.226394557	0.787402
47.502199546	98.6641	0.034829931	0.787402
47.542857142	98.5378	0.034829931	0.787402
47.583469387	98.6321	0.203174603	0.787402
47.792448979	88.1906	0.232199546	0.787402
48.030453514	98.8848	0.423764172	0.787402
48.512267573	268.746	0.168344671	0.787402
48.686417233	294.862	0.191564625	0.787402
48.883809523	352.461	0.220589569	0.787402
49.197256235	98.8793	0.150929705	0.787402
49.353990929	88.0955	0.087074829	0.787402
49.446870748	98.9342	0.307664399	0.787402
49.760362811	87.1116	0.104489795	0.787402
49.870634920	98.8223	0.208979591	0.787402
50.085442176	88.5171	0.156734693	0.787402
50.247959183	98.7698	0.313469387	0.787402
50.567256235	99.0999	2.345215419	0.787402
52.964693877	198.806	0.626938775	0.787402
53.678730158	99.54	0.342494331	0.787402
54.085056689	99.5522	0.069659863	0.787402
54.172131519	99.3335	0.145124716	0.787402
54.677165532	99.4883	0.139319727	0.787402
54.839705215	66.6493	0.034829931	0.787402
54.891950113	66.2328	1.584761904	0.787402
56.488321995	66.2323	1.735691609	0.787402
58.253038548	88.8821	0.168344671	0.787402
58.427188208	73.8354	0.876553287	0.787402
59.309569160	88.6937	0.203174603	0.787402
59.518548752	73.5086	0.371519274	0.787402
59.942290249	88.5219	0.127709750	0.787402
60.075804988	73.8179	0.487619047	0.787402
60.569251700	74.3356	0.243809523	0.787402
60.818843537	74.0904	0.156734693	0.787402
60.981405895	88.7714	0.307664399	0.787402
61.294852607	74.2528	0.150929705	0.787402
61.451587301	88.9329	0.081269841	0.787402
61.538662131	74.5502	0.087074829	0.787402
61.683809523	75.3046	0.145124716	0.787402
61.834716553	88.4569	0.040634920	0.787402
61.881156462	99.196	0.354104308	0.787402
62.310725623	99.1631	0.772063492	0.787402
63.106009070	64.8838	0.394739229	0.787402
63.512358276	83.1652	0.081269841	0.787402
63.634263038	64.8104	0.394739229	0.787402
64.127687074	64.9322	0.185759637	0.787402
64.348299319	99.0909	0.981043083	0.787402
65.364149659	66.1275	0.824308390	0.787402
66.246507936	79.3268	0.156734693	0.787402
66.409070294	78.9037	0.644353741	0.787402
67.070816326	88.7014	0.824308390	0.787402
67.900952380	99.4988	0.859138321	0.787402
68.783287981	66.2255	1.491882086	0.787402
70.368049886	66.2218	0.545668934	0.787402
70.954353741	66.2943	0.586303854	0.787402
71.575487528	66.3181	0.156734693	0.787402
71.790272108	66.3225	0.197369614	0.787402
71.993469387	88.7346	0.116099773	0.787402
72.115374149	67.3843	0.046439909	0.787402
72.219841269	74.0562	0.876553287	0.787402
73.224104308	73.9318	0.708208616	0.787402
73.938117913	74.1977	0.197369614	0.787402
74.193560090	177.62	1.010068027	0.787402
75.244240362	88.7178	0.139319727	0.787402
75.697029478	99.0867	0.539863945	0.787402
76.341405895	66.1299	0.116099773	0.787402
76.503922902	63.3406	0.336689342	0.787402
76.863832199	99.219	0.481814058	0.787402
77.397891156	99.4041	0.400544217	0.787402
77.821655328	66.0264	0.371519274	0.787402
78.303469387	66.1662	0.505034013	0.787402
79.092947845	66.0684	1.683446712	0.787402
80.782199546	82.9386	0.069659863	0.787402
80.869274376	66.2903	0.777868480	0.787402
81.687777777	132.322	0.481814058	0.787402
82.175396825	126.415	0.145124716	0.787402
82.337959183	101.329	0.121904761	0.787402
82.488888888	62.4764	0.029024943	0.787402
82.523718820	110.844	0.864943310	0.787402
83.417687074	168.285	0.406349206	0.787402
83.847256235	110.663	0.429569160	0.787402
84.300022675	83.1222	0.806893424	0.787402
85.130136054	126.313	0.621133786	0.787402
85.774512471	83.0627	0.208979591	0.787402
86.006689342	88.3749	0.853333333	0.787402
86.865827664	99.2807	0.853333333	0.787402
87.742380952	66.209	0.383129251	0.787402
88.148730158	98.4283	0.203174603	0.787402
88.473809523	66.4959	0.092879818	0.787402
88.572517006	66.1615	0.830113378	0.787402
89.489682539	111.565	0.156734693	0.787402
89.681247165	111.054	0.597913832	0.787402
90.284965986	84.2406	0.522448979	0.787402
90.813219954	110.814	0.325079365	0.787402
91.190544217	83.1886	0.150929705	0.787402
91.364693877	124.384	0.220589569	0.787402
91.596916099	125.16	0.644353741	0.787402
92.264489795	82.9025	0.568888888	0.787402
92.850793650	88.0338	0.859138321	0.787402
93.715714285	79.386	0.191564625	0.787402
93.913106575	88.106	0.493424036	0.787402
94.412335600	98.9405	0.290249433	0.787402
94.708390022	98.9527	0.255419501	0.787402
94.969591836	88.2272	0.226394557	0.787402
95.201814058	99.0071	0.452789115	0.787402
95.660385487	87.9661	0.208979591	0.787402
95.875192743	98.4935	0.174149659	0.787402
96.055124716	88.1285	0.226394557	0.787402
96.293129251	98.8562	0.191564625	0.787402
96.490521541	88.0314	0.272834467	0.787402
96.769160997	98.6331	0.476009070	0.787402
97.250975056	88.3995	0.174149659	0.787402
97.430907029	98.7924	0.232199546	0.787402
97.668911564	88.4232	0.174149659	0.787402
97.848888888	99.1805	3.256598639	0.787402
101.140294784	99.2518	0.087074829	0.787402
101.291224489	99.4582	0.116099773	0.787402
101.477006802	99.5141	0.394739229	0.787402
101.947188208	99.6819	0.127709750	0.787402
102.127165532	66.1945	0.859138321	0.787402
103.009501133	66.2451	0.905578231	0.787402
103.926689342	82.7132	0.336689342	0.787402
104.269183673	66.0619	0.470204081	0.787402
104.762607709	110.662	0.249614512	0.787402
105.035442176	66.2634	0.452789115	0.787402
105.691405895	74.1118	0.835918367	0.787402
106.533129251	88.5614	0.301859410	0.787402
106.840793650	73.9024	0.505034013	0.787402
107.409682539	177.644	1.248072562	0.787402
108.721609977	74.5222	0.191564625	0.787402
108.918979591	88.4119	0.145124716	0.787402
109.157006802	99.3076	0.638548752	0.787402
109.870997732	62.6371	0.075464852	0.787402
109.969682539	99.2045	0.882358276	0.787402
110.857868480	100.041	0.029024943	0.787402
110.898480725	99.8713	0.371519274	0.787402
111.351269841	99.5478	1.131972789	0.787402
112.489070294	84.6837	0.034829931	0.787402
112.552902494	66.2024	0.870748299	0.787402
113.429455782	78.9892	0.824308390	0.787402
114.259591836	88.6224	0.847528344	0.787402
115.147732426	99.1001	0.824308390	0.787402
116.012698412	66.2585	1.706666666	0.787402
117.730975056	83.2345	0.435374149	0.787402
118.172131519	66.3408	0.603718820	0.787402
118.816485260	66.3983	0.145124716	0.787402
119.031269841	66.3008	0.156734693	0.787402
119.217029478	88.7673	0.232199546	0.787402
119.455034013	74.5315	0.864943310	0.787402
120.325804988	74.2072	0.847528344	0.787402
121.231383219	176.231	0.383129251	0.787402
121.637709750	177.279	0.801088435	0.787402
122.491043083	88.7533	0.197369614	0.787402
122.694240362	75.2931	0.133514739	0.787402
122.833560090	99.0862	0.243809523	0.787402
123.100566893	63.4974	0.197369614	0.787402
123.321156462	99.4315	1.288707482	0.787402
124.633106575	65.6516	0.278639455	0.787402
124.917528344	71.5385	0.272834467	0.787402
125.213582766	100.235	0.261224489	0.787402
125.480612244	99.2881	0.847528344	0.787402
126.351383219	66.3232	1.532517006	0.787402
